m,n,k,processes,threads,error,generation_time,first_communication_time,second_communication_time,parallel_time,serial_time
5000,5000,156,20,0,0.000000,0.142812,0.012122,0.632393,0.121835,0.000000
5000,5000,156,4,0,0.000000,0.060489,0.005088,0.145042,0.292851,0.000000
5000,5000,156,8,0,0.000000,0.061018,0.008178,0.238756,0.158501,0.000000
5000,5000,156,12,0,0.000000,0.085986,0.014001,0.348458,0.201450,0.000000
5000,5000,156,16,0,0.000000,0.111058,0.014753,0.493938,0.151343,0.000000
5000,5000,156,20,0,0.000000,0.142720,0.017595,0.647596,0.121767,0.000000
10000,10000,32,4,0,0.000000,0.116734,0.001886,0.568818,0.231230,0.694062
10000,10000,32,8,0,0.000000,0.183214,0.003001,1.077933,0.111442,0.677590
10000,10000,32,12,0,0.000000,0.333085,0.003502,1.742754,0.099004,0.683104
10000,10000,32,16,0,0.000000,0.402342,0.004642,1.865369,0.116905,0.698121
10000,10000,32,20,0,0.000000,0.513648,0.004991,2.324219,0.093885,0.684979
10000,10000,32,4,0,0.000000,0.116226,0.001872,0.394113,0.214016,0.000000
10000,10000,32,8,0,0.000000,0.183300,0.003072,1.069085,0.111121,0.000000
10000,10000,32,12,0,0.000000,0.331027,0.004174,1.549074,0.079422,0.000000
10000,10000,32,16,0,0.000000,0.394283,0.005166,2.012944,0.118314,0.000000
10000,10000,32,20,0,0.000000,0.531573,0.005870,2.538896,0.093803,0.000000
10000,10000,32,4,0,0.000000,0.115828,0.001878,0.572508,0.231038,0.000000
10000,10000,32,8,0,0.000000,0.183389,0.003000,1.074935,0.111130,0.000000
10000,10000,32,12,0,0.000000,0.292682,0.003452,1.765348,0.090312,0.000000
10000,10000,32,16,0,0.000000,0.405603,0.005123,1.961148,0.116902,0.000000
10000,10000,32,20,0,0.000000,0.525844,0.005016,2.464313,0.094033,0.000000
10000,10000,32,4,0,0.000000,0.116658,0.001849,0.569554,0.228360,0.000000
10000,10000,32,8,0,0.000000,0.217231,0.003047,0.998361,0.127947,0.000000
10000,10000,32,12,0,0.000000,0.323783,0.003369,1.710957,0.080024,0.000000
10000,10000,32,16,0,0.000000,0.401123,0.005141,1.902858,0.116890,0.000000
10000,10000,32,20,0,0.000000,0.528467,0.005879,2.344333,0.093825,0.000000
10000,10000,64,4,0,0.000000,0.127367,0.003649,0.571813,0.435765,1.386180
10000,10000,64,8,0,0.000000,0.190551,0.005971,1.080674,0.256348,1.495684
10000,10000,64,12,0,0.000000,0.311845,0.006481,1.698436,0.207515,1.517625
10000,10000,64,16,0,0.000000,0.397022,0.010125,1.950012,0.232202,1.488564
10000,10000,64,20,0,0.000000,0.524885,0.011695,2.579590,0.186401,1.354344
10000,10000,64,4,0,0.000000,0.128186,0.003683,0.570485,0.449676,0.000000
10000,10000,64,8,0,0.000000,0.191912,0.005998,1.079409,0.237606,0.000000
10000,10000,64,12,0,0.000000,0.310843,0.006685,1.583086,0.159306,0.000000
10000,10000,64,16,0,0.000000,0.390163,0.007021,1.931156,0.232444,0.000000
10000,10000,64,20,0,0.000000,0.524885,0.011797,2.419427,0.186249,0.000000
10000,10000,64,4,0,0.000000,0.128312,0.003683,0.572471,0.446512,0.000000
10000,10000,64,8,0,0.000000,0.249861,0.011003,1.002041,0.239476,0.000000
10000,10000,64,12,0,0.000000,0.313298,0.006624,1.592182,0.216790,0.000000
10000,10000,64,16,0,0.000000,0.398443,0.006884,2.073001,0.232400,0.000000
10000,10000,64,20,0,0.000000,0.527728,0.011622,2.449044,0.186568,0.000000
10000,10000,64,4,0,0.000000,0.129891,0.003742,0.572036,0.445158,0.000000
10000,10000,64,8,0,0.000000,0.192016,0.006056,0.985860,0.237293,0.000000
10000,10000,64,12,0,0.000000,0.311833,0.006721,1.607800,0.177113,0.000000
10000,10000,64,16,0,0.000000,0.400032,0.010025,2.092438,0.232579,0.000000
10000,10000,64,20,0,0.000000,0.531029,0.011662,2.497271,0.186594,0.000000
10000,10000,128,4,0,0.000000,0.152170,0.007512,0.567344,0.854858,2.947922
10000,10000,128,8,0,0.000000,0.194924,0.015660,0.928937,0.453452,2.995480
10000,10000,128,12,0,0.000000,0.306326,0.014770,1.661139,0.348510,2.955624
10000,10000,128,16,0,0.000000,0.413963,0.022388,1.929859,0.467391,2.650785
10000,10000,128,20,0,0.000000,0.542932,0.026523,2.539750,0.377638,2.657335
10000,10000,128,4,0,0.000000,0.150288,0.007445,0.575237,0.853885,0.000000
10000,10000,128,8,0,0.000000,0.206754,0.012819,1.063557,0.462680,0.000000
10000,10000,128,12,0,0.000000,0.330529,0.014666,1.667143,0.354647,0.000000
10000,10000,128,16,0,0.000000,0.400526,0.022308,1.926957,0.466155,0.000000
10000,10000,128,20,0,0.000000,0.553016,0.026326,2.488359,0.379239,0.000000
10000,10000,128,4,0,0.000000,0.153857,0.008281,0.571012,0.855502,0.000000
10000,10000,128,8,0,0.000000,0.192719,0.016037,0.953579,0.461091,0.000000
10000,10000,128,12,0,0.000000,0.321977,0.014396,1.562892,0.321747,0.000000
10000,10000,128,16,0,0.000000,0.408445,0.022484,1.971587,0.466215,0.000000
10000,10000,128,20,0,0.000000,0.521097,0.026828,2.356901,0.375393,0.000000
10000,10000,128,4,0,0.000000,0.154762,0.008178,0.578874,0.855495,0.000000
10000,10000,128,8,0,0.000000,0.201560,0.012790,0.990858,0.462182,0.000000
10000,10000,128,12,0,0.000000,0.310374,0.014477,1.600819,0.334846,0.000000
10000,10000,128,16,0,0.000000,0.405998,0.022578,1.961712,0.467118,0.000000
10000,10000,128,20,0,0.000000,0.475278,0.026798,1.958843,0.375632,0.000000
10000,10000,156,4,0,0.000000,0.163085,0.010263,0.575328,1.112064,3.574928
10000,10000,156,8,0,0.000000,0.209410,0.016721,1.065440,0.600365,3.605682
10000,10000,156,12,0,0.000000,0.305805,0.019214,1.631240,0.435760,3.660963
10000,10000,156,16,0,0.000000,0.399598,0.029471,1.811957,0.607738,3.607955
10000,10000,156,20,0,0.000000,0.530164,0.035564,2.322806,0.491433,3.229458
10000,10000,156,4,0,0.000000,0.163673,0.010211,0.571622,1.111834,0.000000
10000,10000,156,8,0,0.000000,0.211561,0.016515,0.964348,0.601118,0.000000
10000,10000,156,12,0,0.000000,0.331049,0.019198,1.467287,0.439376,0.000000
10000,10000,156,16,0,0.000000,0.399806,0.029549,1.878351,0.608131,0.000000
10000,10000,156,20,0,0.000000,0.517933,0.035628,2.433425,0.490632,0.000000
10000,10000,156,4,0,0.000000,0.160706,0.010199,0.574271,1.113349,0.000000
10000,10000,156,8,0,0.000000,0.209896,0.016443,1.074462,0.604588,0.000000
10000,10000,156,12,0,0.000000,0.312620,0.018466,1.500385,0.516039,0.000000
10000,10000,156,16,0,0.000000,0.406326,0.029728,1.874952,0.608830,0.000000
10000,10000,156,20,0,0.000000,0.531700,0.035322,2.409507,0.491540,0.000000
10000,10000,156,4,0,0.000000,0.161797,0.009360,0.568728,1.114358,0.000000
10000,10000,156,8,0,0.000000,0.204976,0.016639,1.097842,0.594559,0.000000
10000,10000,156,12,0,0.000000,0.314591,0.018930,1.497170,0.487096,0.000000
10000,10000,156,16,0,0.000000,0.404732,0.029776,1.813790,0.610060,0.000000
10000,10000,156,20,0,0.000000,0.537566,0.035332,2.509655,0.491630,0.000000
