m,n,k,processes,threads,error,generation_time,first_communication_time,second_communication_time,parallel_time,serial_time
2500,2500,64,4,5,0.000000,0.017221,0.001548,0.027168,0.028545,0.000000
2500,2500,64,2,4,0.000000,0.018122,0.001308,0.016699,0.030579,0.000000
2500,2500,64,2,6,0.000000,0.016501,0.001274,0.017274,0.026761,0.000000
2500,2500,64,2,8,0.000000,0.016343,0.001177,0.015748,0.020455,0.000000
2500,2500,64,2,10,0.000000,0.017136,0.001246,0.017754,0.028402,0.000000
2500,2500,64,4,2,0.000000,0.027511,0.001636,0.026949,0.046060,0.000000
2500,2500,64,4,3,0.000000,0.018395,0.001580,0.027665,0.036974,0.000000
2500,2500,64,4,4,0.000000,0.017593,0.001365,0.026776,0.032633,0.000000
2500,2500,64,4,5,0.000000,0.017440,0.001528,0.035965,0.033800,0.000000
2500,2500,64,2,4,0.000000,0.015883,0.001197,0.015935,0.029533,0.000000
2500,2500,64,2,6,0.000000,0.016284,0.001210,0.017039,0.024732,0.000000
2500,2500,64,2,8,0.000000,0.016740,0.001211,0.015045,0.020424,0.000000
2500,2500,64,2,10,0.000000,0.016993,0.001257,0.015989,0.026321,0.000000
2500,2500,64,4,2,0.000000,0.017665,0.001523,0.031232,0.033540,0.000000
2500,2500,64,4,3,0.000000,0.016430,0.001498,0.027878,0.028167,0.000000
2500,2500,64,4,4,0.000000,0.018199,0.001538,0.030601,0.034852,0.000000
2500,2500,64,4,5,0.000000,0.016144,0.001444,0.028408,0.029148,0.000000
2500,2500,128,2,4,0.000000,0.024252,0.002014,0.016190,0.046945,0.131394
2500,2500,128,2,6,0.000000,0.023876,0.002030,0.016831,0.037803,0.134911
2500,2500,128,2,8,0.000000,0.024438,0.002134,0.021606,0.045253,0.132701
2500,2500,128,2,10,0.000000,0.022992,0.001958,0.017858,0.034104,0.136612
2500,2500,128,4,2,0.000000,0.024148,0.002640,0.028736,0.049326,0.140245
2500,2500,128,4,3,0.000000,0.024943,0.002610,0.026263,0.038780,0.136749
2500,2500,128,4,4,0.000000,0.023388,0.002367,0.027528,0.050983,0.125425
2500,2500,128,4,5,0.000000,0.022229,0.002345,0.026934,0.041447,0.134494
2500,2500,128,2,4,0.000000,0.025431,0.002082,0.016909,0.048353,0.000000
2500,2500,128,2,6,0.000000,0.024650,0.002066,0.016670,0.037394,0.000000
2500,2500,128,2,8,0.000000,0.025039,0.002111,0.018635,0.032433,0.000000
2500,2500,128,2,10,0.000000,0.023952,0.002166,0.018339,0.040437,0.000000
2500,2500,128,4,2,0.000000,0.022535,0.002368,0.029741,0.047856,0.000000
2500,2500,128,4,3,0.000000,0.022732,0.002465,0.026942,0.038410,0.000000
2500,2500,128,4,4,0.000000,0.023336,0.002358,0.031119,0.049685,0.000000
2500,2500,128,4,5,0.000000,0.024271,0.002520,0.026809,0.044936,0.000000
2500,2500,128,2,4,0.000000,0.024559,0.002054,0.022926,0.081822,0.000000
2500,2500,128,2,6,0.000000,0.023244,0.002010,0.016726,0.037696,0.000000
2500,2500,128,2,8,0.000000,0.024056,0.002067,0.017314,0.031982,0.000000
2500,2500,128,2,10,0.000000,0.027317,0.001901,0.016725,0.034429,0.000000
2500,2500,128,4,2,0.000000,0.033897,0.002413,0.026863,0.077620,0.000000
2500,2500,128,4,3,0.000000,0.033911,0.002417,0.033308,0.058951,0.000000
2500,2500,128,4,4,0.000000,0.024329,0.002473,0.026614,0.046031,0.000000
2500,2500,128,4,5,0.000000,0.024355,0.002455,0.025989,0.046243,0.000000
2500,2500,128,2,4,0.000000,0.026074,0.002042,0.017493,0.051440,0.000000
2500,2500,128,2,6,0.000000,0.024030,0.002028,0.017746,0.057371,0.000000
2500,2500,128,2,8,0.000000,0.022977,0.001914,0.016354,0.032850,0.000000
2500,2500,128,2,10,0.000000,0.024555,0.002228,0.018684,0.039994,0.000000
2500,2500,128,4,2,0.000000,0.023156,0.002377,0.029787,0.049234,0.000000
2500,2500,128,4,3,0.000000,0.024783,0.002478,0.026708,0.057745,0.000000
2500,2500,128,4,4,0.000000,0.022805,0.002398,0.030099,0.048161,0.000000
2500,2500,128,4,5,0.000000,0.024728,0.002556,0.027620,0.042783,0.000000
2500,2500,156,2,4,0.000000,0.025651,0.002491,0.016612,0.073281,0.178930
2500,2500,156,2,6,0.000000,0.026410,0.002531,0.018879,0.074739,0.164400
2500,2500,156,2,8,0.000000,0.025396,0.002273,0.017782,0.060335,0.178318
2500,2500,156,2,10,0.000000,0.024517,0.002286,0.017975,0.048860,0.179682
2500,2500,156,4,2,0.000000,0.026993,0.002983,0.027553,0.070557,0.162092
2500,2500,156,4,3,0.000000,0.025788,0.002873,0.030476,0.075933,0.164969
2500,2500,156,4,4,0.000000,0.026657,0.002897,0.026861,0.060008,0.176007
2500,2500,156,4,5,0.000000,0.026557,0.002799,0.028539,0.051434,0.177599
2500,2500,156,2,4,0.000000,0.027616,0.002483,0.015641,0.103439,0.000000
2500,2500,156,2,6,0.000000,0.027560,0.002448,0.015989,0.050498,0.000000
2500,2500,156,2,8,0.000000,0.025733,0.002343,0.015677,0.040747,0.000000
2500,2500,156,2,10,0.000000,0.025469,0.002420,0.016240,0.051290,0.000000
2500,2500,156,4,2,0.000000,0.027209,0.003029,0.029844,0.066850,0.000000
2500,2500,156,4,3,0.000000,0.026915,0.002974,0.027091,0.070241,0.000000
2500,2500,156,4,4,0.000000,0.031412,0.004530,0.027355,0.065041,0.000000
2500,2500,156,4,5,0.000000,0.025735,0.002808,0.027387,0.056652,0.000000
2500,2500,156,2,4,0.000000,0.025842,0.002384,0.017075,0.069049,0.000000
2500,2500,156,2,6,0.000000,0.027541,0.002460,0.016050,0.056339,0.000000
2500,2500,156,2,8,0.000000,0.027443,0.002417,0.017690,0.058695,0.000000
2500,2500,156,2,10,0.000000,0.026131,0.002343,0.017731,0.052133,0.000000
2500,2500,156,4,2,0.000000,0.025390,0.002882,0.028887,0.098023,0.000000
2500,2500,156,4,3,0.000000,0.025994,0.002907,0.026376,0.074779,0.000000
2500,2500,156,4,4,0.000000,0.027002,0.002921,0.027099,0.063421,0.000000
2500,2500,156,4,5,0.000000,0.025784,0.002923,0.026718,0.055973,0.000000
2500,2500,156,2,4,0.000000,0.027138,0.002413,0.016952,0.069628,0.000000
2500,2500,156,2,6,0.000000,0.027161,0.002451,0.017712,0.077751,0.000000
2500,2500,156,2,8,0.000000,0.026642,0.002373,0.017619,0.061354,0.000000
2500,2500,156,2,10,0.000000,0.028038,0.002437,0.017922,0.050723,0.000000
2500,2500,156,4,2,0.000000,0.025723,0.002909,0.030252,0.069856,0.000000
2500,2500,156,4,3,0.000000,0.025638,0.003010,0.027361,0.074704,0.000000
2500,2500,156,4,4,0.000000,0.026032,0.002916,0.028538,0.058536,0.000000
2500,2500,156,4,5,0.000000,0.028231,0.003145,0.026924,0.056687,0.000000
5000,5000,32,2,4,0.000000,0.035784,0.001098,0.055954,0.069718,0.137329
5000,5000,32,2,6,0.000000,0.036023,0.001138,0.056152,0.042291,0.135474
5000,5000,32,2,8,0.000000,0.036837,0.001142,0.056802,0.032676,0.137344
5000,5000,32,2,10,0.000000,0.037323,0.001143,0.054689,0.028301,0.140589
5000,5000,32,4,2,0.000000,0.033801,0.001300,0.122623,0.051391,0.146327
5000,5000,32,4,3,0.000000,0.035543,0.001308,0.101108,0.056587,0.137614
5000,5000,32,4,4,0.000000,0.034636,0.001271,0.107371,0.045480,0.136563
5000,5000,32,4,5,0.000000,0.034397,0.001334,0.101647,0.041441,0.138420
5000,5000,32,2,4,0.000000,0.039846,0.001193,0.058987,0.063738,0.000000
5000,5000,32,2,6,0.000000,0.035329,0.001150,0.059037,0.056088,0.000000
5000,5000,32,2,8,0.000000,0.038257,0.001142,0.056618,0.045012,0.000000
5000,5000,32,2,10,0.000000,0.038373,0.001145,0.055964,0.026819,0.000000
5000,5000,32,4,2,0.000000,0.036611,0.001306,0.104233,0.050638,0.000000
5000,5000,32,4,3,0.000000,0.036425,0.001295,0.101111,0.056836,0.000000
5000,5000,32,4,4,0.000000,0.033592,0.001314,0.099997,0.047500,0.000000
5000,5000,32,4,5,0.000000,0.034047,0.001359,0.101284,0.043101,0.000000
5000,5000,32,2,4,0.000000,0.039718,0.001164,0.058131,0.072037,0.000000
5000,5000,32,2,6,0.000000,0.040114,0.001146,0.057240,0.052706,0.000000
5000,5000,32,2,8,0.000000,0.038145,0.001211,0.056414,0.032401,0.000000
5000,5000,32,2,10,0.000000,0.038769,0.001201,0.057758,0.039061,0.000000
5000,5000,32,4,2,0.000000,0.034480,0.001277,0.100387,0.047186,0.000000
5000,5000,32,4,3,0.000000,0.033614,0.001267,0.098694,0.040448,0.000000
5000,5000,32,4,4,0.000000,0.034393,0.001310,0.102162,0.047653,0.000000
5000,5000,32,4,5,0.000000,0.035372,0.001324,0.102343,0.040060,0.000000
5000,5000,32,2,4,0.000000,0.035751,0.001099,0.059450,0.074323,0.000000
5000,5000,32,2,6,0.000000,0.038713,0.001149,0.057437,0.054932,0.000000
5000,5000,32,2,8,0.000000,0.038601,0.001155,0.057992,0.048239,0.000000
5000,5000,32,2,10,0.000000,0.035410,0.001178,0.058023,0.027876,0.000000
5000,5000,32,4,2,0.000000,0.035174,0.001291,0.102787,0.048561,0.000000
5000,5000,32,4,3,0.000000,0.035945,0.001323,0.102097,0.038412,0.000000
5000,5000,32,4,4,0.000000,0.036524,0.001307,0.134360,0.038188,0.000000
5000,5000,32,4,5,0.000000,0.033828,0.001246,0.111611,0.042437,0.000000
5000,5000,64,2,4,0.000000,0.045325,0.001980,0.054145,0.080759,0.312935
5000,5000,64,2,6,0.000000,0.045107,0.001922,0.058092,0.102979,0.337942
5000,5000,64,2,8,0.000000,0.044473,0.001911,0.089582,0.051946,0.330663
5000,5000,64,2,10,0.000000,0.044496,0.001982,0.088308,0.065828,0.305582
5000,5000,64,4,2,0.000000,0.041935,0.002098,0.110741,0.086157,0.312875
5000,5000,64,4,3,0.000000,0.040799,0.002115,0.112767,0.066531,0.314345
5000,5000,64,4,4,0.000000,0.040852,0.002138,0.103880,0.085037,0.313245
5000,5000,64,4,5,0.000000,0.039141,0.002089,0.100996,0.068649,0.309507
5000,5000,64,2,4,0.000000,0.041962,0.001857,0.056445,0.115030,0.000000
5000,5000,64,2,6,0.000000,0.040682,0.001865,0.056823,0.104745,0.000000
5000,5000,64,2,8,0.000000,0.043987,0.001919,0.062736,0.081000,0.000000
5000,5000,64,2,10,0.000000,0.044412,0.001900,0.056797,0.068406,0.000000
5000,5000,64,4,2,0.000000,0.040906,0.002091,0.119116,0.084252,0.000000
5000,5000,64,4,3,0.000000,0.040897,0.002114,0.104087,0.106048,0.000000
5000,5000,64,4,4,0.000000,0.039991,0.002096,0.101843,0.077462,0.000000
5000,5000,64,4,5,0.000000,0.040718,0.002148,0.107466,0.068476,0.000000
5000,5000,64,2,4,0.000000,0.038717,0.001819,0.055278,0.127136,0.000000
5000,5000,64,2,6,0.000000,0.040016,0.001871,0.058626,0.101147,0.000000
5000,5000,64,2,8,0.000000,0.040120,0.001866,0.055221,0.077882,0.000000
5000,5000,64,2,10,0.000000,0.040199,0.001818,0.054060,0.062970,0.000000
5000,5000,64,4,2,0.000000,0.040473,0.002092,0.104899,0.084208,0.000000
5000,5000,64,4,3,0.000000,0.039458,0.002097,0.100421,0.103650,0.000000
5000,5000,64,4,4,0.000000,0.039879,0.002097,0.099551,0.083342,0.000000
5000,5000,64,4,5,0.000000,0.040744,0.002082,0.103516,0.068676,0.000000
5000,5000,64,2,4,0.000000,0.039679,0.001825,0.056364,0.085567,0.000000
5000,5000,64,2,6,0.000000,0.040526,0.001824,0.054814,0.102800,0.000000
5000,5000,64,2,8,0.000000,0.040172,0.001796,0.056566,0.083944,0.000000
5000,5000,64,2,10,0.000000,0.040511,0.001798,0.060447,0.066098,0.000000
5000,5000,64,4,2,0.000000,0.040260,0.002080,0.099328,0.107739,0.000000
5000,5000,64,4,3,0.000000,0.040841,0.002100,0.100157,0.101234,0.000000
5000,5000,64,4,4,0.000000,0.040687,0.002098,0.128159,0.076471,0.000000
5000,5000,64,4,5,0.000000,0.038996,0.002109,0.098998,0.070213,0.000000
5000,5000,128,2,4,0.000000,0.052530,0.003288,0.057246,0.154853,0.663304
5000,5000,128,2,6,0.000000,0.053307,0.003420,0.090048,0.149319,0.741543
5000,5000,128,2,8,0.000000,0.051854,0.003321,0.060719,0.143800,0.739052
5000,5000,128,2,10,0.000000,0.052360,0.003320,0.054736,0.102048,0.745299
5000,5000,128,4,2,0.000000,0.052714,0.003915,0.104365,0.155219,0.747994
5000,5000,128,4,3,0.000000,0.051919,0.003929,0.101176,0.153451,0.732099
5000,5000,128,4,4,0.000000,0.056230,0.003930,0.099342,0.126667,0.741258
5000,5000,128,4,5,0.000000,0.052835,0.003894,0.102904,0.118913,0.666486
5000,5000,128,2,4,0.000000,0.052400,0.003377,0.057361,0.153849,0.000000
5000,5000,128,2,6,0.000000,0.052316,0.003299,0.055867,0.161318,0.000000
5000,5000,128,2,8,0.000000,0.051723,0.003304,0.059238,0.092844,0.000000
5000,5000,128,2,10,0.000000,0.059660,0.003296,0.058537,0.121762,0.000000
5000,5000,128,4,2,0.000000,0.053059,0.003881,0.115050,0.156564,0.000000
5000,5000,128,4,3,0.000000,0.053513,0.003945,0.102941,0.115978,0.000000
5000,5000,128,4,4,0.000000,0.053175,0.003928,0.145298,0.142841,0.000000
5000,5000,128,4,5,0.000000,0.060036,0.003913,0.100238,0.121596,0.000000
5000,5000,128,2,4,0.000000,0.053109,0.003321,0.055881,0.152130,0.000000
5000,5000,128,2,6,0.000000,0.052836,0.003313,0.058919,0.114683,0.000000
5000,5000,128,2,8,0.000000,0.052302,0.003294,0.056517,0.087618,0.000000
5000,5000,128,2,10,0.000000,0.052533,0.003285,0.056988,0.117050,0.000000
5000,5000,128,4,2,0.000000,0.051576,0.003926,0.099681,0.188959,0.000000
5000,5000,128,4,3,0.000000,0.052213,0.003892,0.103178,0.117800,0.000000
5000,5000,128,4,4,0.000000,0.052077,0.003900,0.098672,0.129954,0.000000
5000,5000,128,4,5,0.000000,0.052248,0.003890,0.100554,0.120649,0.000000
5000,5000,128,2,4,0.000000,0.052642,0.003303,0.055449,0.202129,0.000000
5000,5000,128,2,6,0.000000,0.051334,0.003316,0.054230,0.108883,0.000000
5000,5000,128,2,8,0.000000,0.064226,0.003481,0.056814,0.087477,0.000000
5000,5000,128,2,10,0.000000,0.052303,0.003296,0.056500,0.104550,0.000000
5000,5000,128,4,2,0.000000,0.053262,0.003904,0.099325,0.194703,0.000000
5000,5000,128,4,3,0.000000,0.053643,0.003884,0.100674,0.120014,0.000000
5000,5000,128,4,4,0.000000,0.052551,0.003954,0.103090,0.143475,0.000000
5000,5000,128,4,5,0.000000,0.052328,0.003888,0.100289,0.121616,0.000000
5000,5000,156,2,4,0.000000,0.057100,0.003925,0.058425,0.251677,0.812220
5000,5000,156,2,6,0.000000,0.056974,0.003949,0.057110,0.200870,0.902082
5000,5000,156,2,8,0.000000,0.057111,0.003960,0.058989,0.170706,0.899879
5000,5000,156,2,10,0.000000,0.057520,0.003932,0.058568,0.158683,0.907806
5000,5000,156,4,2,0.000000,0.057601,0.004989,0.108113,0.234705,0.817036
5000,5000,156,4,3,0.000000,0.057813,0.005070,0.101770,0.195145,0.901742
5000,5000,156,4,4,0.000000,0.056938,0.004971,0.139583,0.168282,0.810616
5000,5000,156,4,5,0.000000,0.058037,0.004978,0.100962,0.164582,0.812426
5000,5000,156,2,4,0.000000,0.061754,0.004044,0.059014,0.271852,0.000000
5000,5000,156,2,6,0.000000,0.060849,0.004023,0.057788,0.163998,0.000000
5000,5000,156,2,8,0.000000,0.058534,0.003948,0.058579,0.132266,0.000000
5000,5000,156,2,10,0.000000,0.060637,0.003991,0.057433,0.140600,0.000000
5000,5000,156,4,2,0.000000,0.060847,0.005119,0.150159,0.232981,0.000000
5000,5000,156,4,3,0.000000,0.060743,0.005081,0.099767,0.202055,0.000000
5000,5000,156,4,4,0.000000,0.060941,0.005108,0.102013,0.167617,0.000000
5000,5000,156,4,5,0.000000,0.059850,0.005071,0.102957,0.167286,0.000000
5000,5000,156,2,4,0.000000,0.060981,0.004030,0.059877,0.232239,0.000000
5000,5000,156,2,6,0.000000,0.061568,0.004049,0.058665,0.163084,0.000000
5000,5000,156,2,8,0.000000,0.060391,0.003955,0.056419,0.152962,0.000000
5000,5000,156,2,10,0.000000,0.060865,0.003977,0.058643,0.137476,0.000000
5000,5000,156,4,2,0.000000,0.058567,0.004906,0.145313,0.233249,0.000000
5000,5000,156,4,3,0.000000,0.058981,0.005005,0.102732,0.206876,0.000000
5000,5000,156,4,4,0.000000,0.058688,0.004965,0.101914,0.171423,0.000000
5000,5000,156,4,5,0.000000,0.059168,0.005034,0.099717,0.145067,0.000000
5000,5000,156,2,4,0.000000,0.060581,0.004021,0.058199,0.242981,0.000000
5000,5000,156,2,6,0.000000,0.061451,0.004073,0.057197,0.166876,0.000000
5000,5000,156,2,8,0.000000,0.061781,0.004049,0.058757,0.160542,0.000000
5000,5000,156,2,10,0.000000,0.059994,0.003976,0.058563,0.152246,0.000000
5000,5000,156,4,2,0.000000,0.067544,0.004986,0.099872,0.245414,0.000000
5000,5000,156,4,3,0.000000,0.058539,0.005004,0.101650,0.194440,0.000000
5000,5000,156,4,4,0.000000,0.061858,0.005084,0.100830,0.135387,0.000000
5000,5000,156,4,5,0.000000,0.058336,0.005022,0.102735,0.166902,0.000000
10000,10000,32,2,4,0.000000,0.110884,0.001636,0.224106,0.156584,0.694582
10000,10000,32,2,6,0.000000,0.112323,0.001651,0.226880,0.144113,0.691814
10000,10000,32,2,8,0.000000,0.109824,0.001583,0.224522,0.129828,0.685646
10000,10000,32,2,10,0.000000,0.107975,0.001597,0.223627,0.112408,0.701600
10000,10000,32,4,2,0.000000,0.116522,0.001945,0.568348,0.157023,0.686221
10000,10000,32,4,3,0.000000,0.116378,0.001845,0.445026,0.157491,0.636397
10000,10000,32,4,4,0.000000,0.113533,0.001854,0.541941,0.135622,0.642577
10000,10000,32,4,5,0.000000,0.112825,0.001942,0.559426,0.119921,0.679324
10000,10000,32,2,4,0.000000,0.112601,0.001574,0.223672,0.172932,0.000000
10000,10000,32,2,6,0.000000,0.109427,0.001616,0.223971,0.105907,0.000000
10000,10000,32,2,8,0.000000,0.127914,0.001611,0.223775,0.135448,0.000000
10000,10000,32,2,10,0.000000,0.108985,0.001601,0.223874,0.116717,0.000000
10000,10000,32,4,2,0.000000,0.113869,0.001880,0.529627,0.189172,0.000000
10000,10000,32,4,3,0.000000,0.115672,0.001886,0.573094,0.156852,0.000000
10000,10000,32,4,4,0.000000,0.113228,0.001928,0.489132,0.134275,0.000000
10000,10000,32,4,5,0.000000,0.114788,0.001924,0.575235,0.120639,0.000000
10000,10000,32,2,4,0.000000,0.109890,0.001626,0.226786,0.186400,0.000000
10000,10000,32,2,6,0.000000,0.108369,0.001570,0.225600,0.148319,0.000000
10000,10000,32,2,8,0.000000,0.109598,0.001536,0.226945,0.133367,0.000000
10000,10000,32,2,10,0.000000,0.110599,0.001624,0.224154,0.113548,0.000000
10000,10000,32,4,2,0.000000,0.112992,0.001889,0.529149,0.185915,0.000000
10000,10000,32,4,3,0.000000,0.115686,0.001906,0.528000,0.163991,0.000000
10000,10000,32,4,4,0.000000,0.114894,0.001877,0.575968,0.145177,0.000000
10000,10000,32,4,5,0.000000,0.113205,0.001934,0.549063,0.122016,0.000000
10000,10000,32,2,4,0.000000,0.112432,0.001580,0.224932,0.151041,0.000000
10000,10000,32,2,6,0.000000,0.109164,0.001599,0.226036,0.106832,0.000000
10000,10000,32,2,8,0.000000,0.109970,0.001669,0.224122,0.124167,0.000000
10000,10000,32,2,10,0.000000,0.110103,0.001544,0.225787,0.120419,0.000000
10000,10000,32,4,2,0.000000,0.113531,0.001864,0.476207,0.186848,0.000000
10000,10000,32,4,3,0.000000,0.114333,0.001842,0.574046,0.186212,0.000000
10000,10000,32,4,4,0.000000,0.113579,0.001958,0.556943,0.136913,0.000000
10000,10000,32,4,5,0.000000,0.113754,0.001987,0.563864,0.122028,0.000000
10000,10000,64,2,4,0.000000,0.122573,0.003045,0.224603,0.334201,1.487418
10000,10000,64,2,6,0.000000,0.121664,0.003024,0.214128,0.200748,1.507624
10000,10000,64,2,8,0.000000,0.122841,0.003058,0.213511,0.166489,1.500523
10000,10000,64,2,10,0.000000,0.120844,0.003013,0.212974,0.214924,1.343602
10000,10000,64,4,2,0.000000,0.125900,0.003656,0.577501,0.299595,1.343785
10000,10000,64,4,3,0.000000,0.128224,0.003617,0.507529,0.247463,1.350652
10000,10000,64,4,4,0.000000,0.128793,0.003712,0.575377,0.212580,1.503023
10000,10000,64,4,5,0.000000,0.128264,0.003683,0.560879,0.193522,1.489686
10000,10000,64,2,4,0.000000,0.125737,0.003156,0.228523,0.293014,0.000000
10000,10000,64,2,6,0.000000,0.122593,0.003141,0.226577,0.248146,0.000000
10000,10000,64,2,8,0.000000,0.134025,0.003131,0.253603,0.195371,0.000000
10000,10000,64,2,10,0.000000,0.124296,0.003119,0.224242,0.225409,0.000000
10000,10000,64,4,2,0.000000,0.127273,0.003703,0.615574,0.293795,0.000000
10000,10000,64,4,3,0.000000,0.130444,0.003713,0.528441,0.250752,0.000000
10000,10000,64,4,4,0.000000,0.127888,0.003713,0.574831,0.227974,0.000000
10000,10000,64,4,5,0.000000,0.128706,0.003682,0.582758,0.228046,0.000000
10000,10000,64,2,4,0.000000,0.129868,0.003037,0.230808,0.291380,0.000000
10000,10000,64,2,6,0.000000,0.128758,0.003082,0.215067,0.226305,0.000000
10000,10000,64,2,8,0.000000,0.127925,0.003042,0.225906,0.212594,0.000000
10000,10000,64,2,10,0.000000,0.124811,0.003029,0.225270,0.180892,0.000000
10000,10000,64,4,2,0.000000,0.126892,0.003622,0.581118,0.295643,0.000000
10000,10000,64,4,3,0.000000,0.129398,0.003686,0.409735,0.242032,0.000000
10000,10000,64,4,4,0.000000,0.128459,0.003704,0.547746,0.208155,0.000000
10000,10000,64,4,5,0.000000,0.129187,0.003675,0.568432,0.208218,0.000000
10000,10000,64,2,4,0.000000,0.121810,0.003073,0.225192,0.330270,0.000000
10000,10000,64,2,6,0.000000,0.121388,0.003007,0.223482,0.215432,0.000000
10000,10000,64,2,8,0.000000,0.122024,0.003056,0.228017,0.205306,0.000000
10000,10000,64,2,10,0.000000,0.120671,0.003009,0.223806,0.220303,0.000000
10000,10000,64,4,2,0.000000,0.125718,0.003627,0.573723,0.299482,0.000000
10000,10000,64,4,3,0.000000,0.125694,0.003555,0.530538,0.238977,0.000000
10000,10000,64,4,4,0.000000,0.125586,0.003618,0.542369,0.206775,0.000000
10000,10000,64,4,5,0.000000,0.125771,0.003685,0.568783,0.227179,0.000000
10000,10000,128,2,4,0.000000,0.144583,0.005982,0.216325,0.571529,2.944818
10000,10000,128,2,6,0.000000,0.195275,0.008930,0.216944,0.427751,2.930736
10000,10000,128,2,8,0.000000,0.146588,0.005848,0.224718,0.319549,2.650434
10000,10000,128,2,10,0.000000,0.145738,0.005883,0.223502,0.315300,2.664429
10000,10000,128,4,2,0.000000,0.151051,0.007475,0.560171,0.582404,2.661039
10000,10000,128,4,3,0.000000,0.153244,0.007639,0.589896,0.437859,2.943328
10000,10000,128,4,4,0.000000,0.153237,0.007635,0.523097,0.360974,2.950252
10000,10000,128,4,5,0.000000,0.148086,0.008362,0.573069,0.354171,2.641050
10000,10000,128,2,4,0.000000,0.143666,0.005944,0.213920,0.603462,0.000000
10000,10000,128,2,6,0.000000,0.143304,0.005873,0.211011,0.389833,0.000000
10000,10000,128,2,8,0.000000,0.146101,0.005903,0.212198,0.317601,0.000000
10000,10000,128,2,10,0.000000,0.144190,0.005876,0.215695,0.382658,0.000000
10000,10000,128,4,2,0.000000,0.147754,0.007735,0.446644,0.612315,0.000000
10000,10000,128,4,3,0.000000,0.149497,0.007666,0.566660,0.424466,0.000000
10000,10000,128,4,4,0.000000,0.149009,0.007478,0.525406,0.348723,0.000000
10000,10000,128,4,5,0.000000,0.149351,0.008186,0.577757,0.394265,0.000000
10000,10000,128,2,4,0.000000,0.147745,0.005880,0.213614,0.572160,0.000000
10000,10000,128,2,6,0.000000,0.146073,0.005921,0.211125,0.421163,0.000000
10000,10000,128,2,8,0.000000,0.144655,0.005883,0.210626,0.346212,0.000000
10000,10000,128,2,10,0.000000,0.144797,0.005900,0.210376,0.402412,0.000000
10000,10000,128,4,2,0.000000,0.148650,0.007416,0.570256,0.570242,0.000000
10000,10000,128,4,3,0.000000,0.150471,0.007499,0.566297,0.440169,0.000000
10000,10000,128,4,4,0.000000,0.149222,0.008305,0.575543,0.325005,0.000000
10000,10000,128,4,5,0.000000,0.150691,0.007661,0.564103,0.401243,0.000000
10000,10000,128,2,4,0.000000,0.145400,0.005886,0.228733,0.567807,0.000000
10000,10000,128,2,6,0.000000,0.143804,0.005906,0.213402,0.419829,0.000000
10000,10000,128,2,8,0.000000,0.144984,0.005869,0.220806,0.348306,0.000000
10000,10000,128,2,10,0.000000,0.144802,0.005944,0.214785,0.391312,0.000000
10000,10000,128,4,2,0.000000,0.149624,0.007455,0.516931,0.578032,0.000000
10000,10000,128,4,3,0.000000,0.147209,0.007443,0.526611,0.441135,0.000000
10000,10000,128,4,4,0.000000,0.149008,0.007482,0.573908,0.440568,0.000000
10000,10000,128,4,5,0.000000,0.147942,0.007438,0.590075,0.361395,0.000000
10000,10000,156,2,4,0.000000,0.154858,0.007186,0.215782,0.902761,3.227962
10000,10000,156,2,6,0.000000,0.154072,0.007173,0.213622,0.643593,3.227629
10000,10000,156,2,8,0.000000,0.155978,0.007146,0.213150,0.496742,3.222468
10000,10000,156,2,10,0.000000,0.158078,0.007192,0.213981,0.441338,3.584128
10000,10000,156,4,2,0.000000,0.162017,0.010508,0.578663,0.913342,3.225261
10000,10000,156,4,3,0.000000,0.161206,0.009295,0.581030,0.663409,3.223197
10000,10000,156,4,4,0.000000,0.167554,0.013849,0.577781,0.524287,3.566074
10000,10000,156,4,5,0.000000,0.163361,0.010997,0.578667,0.448875,3.579777
10000,10000,156,2,4,0.000000,0.161188,0.007558,0.313115,0.901803,0.000000
10000,10000,156,2,6,0.000000,0.160217,0.007442,0.241054,0.632276,0.000000
10000,10000,156,2,8,0.000000,0.160442,0.007407,0.212201,0.493469,0.000000
10000,10000,156,2,10,0.000000,0.158223,0.007402,0.225346,0.564781,0.000000
10000,10000,156,4,2,0.000000,0.163444,0.018741,0.557799,0.898594,0.000000
10000,10000,156,4,3,0.000000,0.177790,0.015074,0.576042,0.652907,0.000000
10000,10000,156,4,4,0.000000,0.164046,0.010320,0.565772,0.538331,0.000000
10000,10000,156,4,5,0.000000,0.166492,0.010659,0.588195,0.563812,0.000000
10000,10000,156,2,4,0.000000,0.160951,0.007414,0.215480,0.898101,0.000000
10000,10000,156,2,6,0.000000,0.158453,0.007613,0.352968,0.604911,0.000000
10000,10000,156,2,8,0.000000,0.158517,0.007365,0.217682,0.529454,0.000000
10000,10000,156,2,10,0.000000,0.158219,0.007406,0.227190,0.551047,0.000000
10000,10000,156,4,2,0.000000,0.164709,0.019946,0.569583,0.895472,0.000000
10000,10000,156,4,3,0.000000,0.163416,0.019557,0.571389,0.644104,0.000000
10000,10000,156,4,4,0.000000,0.165858,0.019639,0.593166,0.521901,0.000000
10000,10000,156,4,5,0.000000,0.163477,0.020091,0.559009,0.551630,0.000000
10000,10000,156,2,4,0.000000,0.157932,0.007163,0.215489,0.898265,0.000000
10000,10000,156,2,6,0.000000,0.157962,0.007182,0.223111,0.605187,0.000000
10000,10000,156,2,8,0.000000,0.160196,0.007211,0.214741,0.495055,0.000000
