m,n,k,processes,threads,error,generation_time,first_communication_time,second_communication_time,parallel_time,serial_time
32,32,32,2,4,0.123103,0.000063,0.000117,0.000029,0.000396,0.000012
32,32,32,2,6,0.167859,0.000078,0.000119,0.000025,0.005145,0.000018
32,32,32,2,8,0.134004,0.000069,0.000145,0.000032,0.000541,0.000007
32,32,32,2,10,0.131936,0.000065,0.000126,0.000031,0.000641,0.000012
32,32,32,4,2,0.137558,0.000053,0.000343,0.000213,0.001720,0.000008
32,32,32,4,3,0.166171,0.000071,0.000608,0.000053,0.004195,0.000008
32,32,32,4,4,0.151074,0.000055,0.000404,0.000218,0.004101,0.000008
32,32,32,4,5,0.228915,0.000062,0.000596,0.000053,0.003975,0.000017
32,32,32,2,4,0.000000,0.000079,0.000137,0.000025,0.002079,0.000000
32,32,32,2,6,0.000000,0.000078,0.000136,0.000032,0.000470,0.000000
32,32,32,2,8,0.000000,0.000055,0.000105,0.000028,0.000518,0.000000
32,32,32,2,10,0.000000,0.000069,0.000114,0.000033,0.001413,0.000000
32,32,32,4,2,0.000000,0.000067,0.000577,0.000070,0.000361,0.000000
32,32,32,4,3,0.000000,0.000063,0.000413,0.000243,0.001030,0.000000
32,32,32,4,4,0.000000,0.000053,0.000364,0.000217,0.003877,0.000000
32,32,32,4,5,0.000000,0.000091,0.000448,0.000222,0.005164,0.000000
32,32,32,2,4,0.000000,0.000069,0.000129,0.000033,0.000385,0.000000
32,32,32,2,6,0.000000,0.000069,0.000122,0.000030,0.000517,0.000000
32,32,32,2,8,0.000000,0.000054,0.000105,0.000027,0.000545,0.000000
32,32,32,2,10,0.000000,0.000068,0.000121,0.000032,0.000652,0.000000
32,32,32,4,2,0.000000,0.000048,0.000317,0.000054,0.001002,0.000000
32,32,32,4,3,0.000000,0.000083,0.000441,0.000217,0.003213,0.000000
32,32,32,4,4,0.000000,0.000058,0.000302,0.000049,0.004227,0.000000
32,32,32,4,5,0.000000,0.000053,0.000391,0.000048,0.001853,0.000000
32,32,32,2,4,0.000000,0.000075,0.000126,0.000033,0.000396,0.000000
32,32,32,2,6,0.000000,0.000069,0.000119,0.000032,0.000580,0.000000
32,32,32,2,8,0.000000,0.000071,0.000119,0.000032,0.000586,0.000000
32,32,32,2,10,0.000000,0.000070,0.000121,0.000032,0.000659,0.000000
32,32,32,4,2,0.000000,0.000066,0.000454,0.000267,0.000362,0.000000
32,32,32,4,3,0.000000,0.000063,0.000392,0.000264,0.000900,0.000000
32,32,32,4,4,0.000000,0.000057,0.000538,0.000059,0.004111,0.000000
32,32,32,4,5,0.000000,0.000070,0.000619,0.000070,0.000753,0.000000
64,64,64,2,4,0.000000,0.000256,0.000136,0.000050,0.000451,0.000058
64,64,64,2,6,0.000000,0.000240,0.000118,0.000047,0.000509,0.000077
64,64,64,2,8,0.000000,0.000226,0.000150,0.000038,0.000994,0.000057
64,64,64,2,10,0.049148,0.000242,0.000126,0.000039,0.003713,0.000058
64,64,64,4,2,0.000000,0.000182,0.000460,0.000088,0.000399,0.000057
64,64,64,4,3,0.017900,0.000175,0.000387,0.000104,0.000665,0.000057
64,64,64,4,4,0.000000,0.000131,0.000355,0.000242,0.003418,0.000055
64,64,64,4,5,0.016256,0.000125,0.000345,0.000224,0.008912,0.000051
64,64,64,2,4,0.000000,0.000249,0.000142,0.000036,0.002140,0.000000
64,64,64,2,6,0.000000,0.000250,0.000120,0.000048,0.000538,0.000000
64,64,64,2,8,0.000000,0.000227,0.000116,0.000045,0.000561,0.000000
64,64,64,2,10,0.000000,0.000169,0.000103,0.000039,0.001030,0.000000
64,64,64,4,2,0.000000,0.000181,0.000392,0.000301,0.000423,0.000000
64,64,64,4,3,0.000000,0.000179,0.000443,0.000071,0.004253,0.000000
64,64,64,4,4,0.000000,0.000130,0.000437,0.000085,0.001590,0.000000
64,64,64,4,5,0.000000,0.000157,0.000430,0.000094,0.001878,0.000000
64,64,64,2,4,0.000000,0.000273,0.000171,0.000056,0.000540,0.000000
64,64,64,2,6,0.000000,0.000177,0.000100,0.000040,0.003548,0.000000
64,64,64,2,8,0.000000,0.000250,0.000120,0.000047,0.000560,0.000000
64,64,64,2,10,0.000000,0.000241,0.000117,0.000039,0.003656,0.000000
64,64,64,4,2,0.000000,0.000181,0.000183,0.000105,0.000885,0.000000
64,64,64,4,3,0.000000,0.000173,0.000456,0.000275,0.000448,0.000000
64,64,64,4,4,0.000000,0.000300,0.000451,0.000245,0.003973,0.000000
64,64,64,4,5,0.000000,0.000125,0.000367,0.000063,0.000653,0.000000
64,64,64,2,4,0.000000,0.000289,0.000182,0.000047,0.000837,0.000000
64,64,64,2,6,0.000000,0.000250,0.000121,0.000037,0.004102,0.000000
64,64,64,2,8,0.000000,0.000294,0.000142,0.000047,0.000570,0.000000
64,64,64,2,10,0.000000,0.000196,0.000116,0.000046,0.003602,0.000000
64,64,64,4,2,0.000000,0.000129,0.000516,0.000079,0.000376,0.000000
64,64,64,4,3,0.000000,0.000122,0.000446,0.000229,0.003032,0.000000
64,64,64,4,4,0.000000,0.000180,0.000635,0.000079,0.007647,0.000000
64,64,64,4,5,0.000000,0.000129,0.000371,0.000083,0.004295,0.000000
128,128,128,2,4,0.000000,0.000952,0.000119,0.000880,0.000648,0.000338
128,128,128,2,6,0.000000,0.000688,0.000100,0.000724,0.004371,0.000327
128,128,128,2,8,0.000000,0.000893,0.000110,0.000855,0.000698,0.000442
128,128,128,2,10,0.000000,0.001000,0.000124,0.000875,0.001222,0.000359
128,128,128,4,2,0.000000,0.000699,0.000437,0.001022,0.004375,0.000355
128,128,128,4,3,0.000000,0.000672,0.000376,0.001336,0.006958,0.000797
128,128,128,4,4,0.000000,0.000515,0.000431,0.000819,0.004798,0.000780
128,128,128,4,5,0.000000,0.000701,0.000403,0.000848,0.007810,0.000359
128,128,128,2,4,0.000000,0.000721,0.000101,0.000761,0.000623,0.000000
128,128,128,2,6,0.000000,0.001009,0.000143,0.000918,0.000690,0.000000
128,128,128,2,8,0.000000,0.000998,0.000124,0.000908,0.000833,0.000000
128,128,128,2,10,0.000000,0.000993,0.000117,0.000773,0.003883,0.000000
128,128,128,4,2,0.000000,0.000714,0.000420,0.000806,0.001398,0.000000
128,128,128,4,3,0.000000,0.000489,0.000428,0.001342,0.010865,0.000000
128,128,128,4,4,0.000000,0.000503,0.000343,0.000806,0.001296,0.000000
128,128,128,4,5,0.000000,0.000711,0.000445,0.001358,0.006839,0.000000
128,128,128,2,4,0.000000,0.001005,0.000114,0.000726,0.003750,0.000000
128,128,128,2,6,0.000000,0.000997,0.000121,0.000881,0.000706,0.000000
128,128,128,2,8,0.000000,0.000902,0.000123,0.000854,0.000812,0.000000
128,128,128,2,10,0.000000,0.000811,0.000120,0.000817,0.001442,0.000000
128,128,128,4,2,0.000000,0.000497,0.000347,0.000793,0.000601,0.000000
128,128,128,4,3,0.000000,0.000575,0.000417,0.000777,0.008070,0.000000
128,128,128,4,4,0.000000,0.000668,0.000457,0.000844,0.004020,0.000000
128,128,128,4,5,0.000000,0.000720,0.000458,0.000837,0.004196,0.000000
128,128,128,2,4,0.000000,0.000745,0.000116,0.000770,0.003838,0.000000
128,128,128,2,6,0.000000,0.001065,0.000109,0.000833,0.000808,0.000000
128,128,128,2,8,0.000000,0.001255,0.000117,0.000711,0.003690,0.000000
128,128,128,2,10,0.000000,0.000964,0.000130,0.000742,0.000671,0.000000
128,128,128,4,2,0.000000,0.000808,0.000397,0.000969,0.000839,0.000000
128,128,128,4,3,0.000000,0.000710,0.000446,0.000827,0.001661,0.000000
128,128,128,4,4,0.000000,0.000741,0.000371,0.001335,0.011084,0.000000
128,128,128,4,5,0.000000,0.000663,0.000395,0.001339,0.007217,0.000000
256,256,256,2,4,0.000000,0.003913,0.000142,0.001069,0.002358,0.003039
256,256,256,2,6,0.000000,0.003559,0.000127,0.000928,0.002453,0.003049
256,256,256,2,8,0.000000,0.003397,0.000134,0.001031,0.001595,0.003290
256,256,256,2,10,0.000000,0.002751,0.000099,0.000930,0.002108,0.003309
256,256,256,4,2,0.000000,0.002563,0.000448,0.001079,0.002583,0.002258
256,256,256,4,3,0.000000,0.002547,0.000443,0.001149,0.005963,0.002256
256,256,256,4,4,0.000000,0.003171,0.000577,0.001637,0.005493,0.002443
256,256,256,4,5,0.000000,0.001948,0.000355,0.000946,0.011281,0.002435
256,256,256,2,4,0.000000,0.003244,0.000125,0.000936,0.006945,0.000000
256,256,256,2,6,0.000000,0.003806,0.000127,0.000939,0.003013,0.000000
256,256,256,2,8,0.000000,0.003206,0.000128,0.000905,0.005432,0.000000
256,256,256,2,10,0.000000,0.002740,0.000114,0.000939,0.009324,0.000000
256,256,256,4,2,0.000000,0.003091,0.000644,0.001378,0.004231,0.000000
256,256,256,4,3,0.000000,0.002207,0.000444,0.001717,0.015693,0.000000
256,256,256,4,4,0.000000,0.002286,0.000353,0.001652,0.005457,0.000000
256,256,256,4,5,0.000000,0.001954,0.000375,0.001732,0.004807,0.000000
256,256,256,2,4,0.000000,0.003244,0.000121,0.000934,0.004157,0.000000
256,256,256,2,6,0.000000,0.003676,0.000121,0.000928,0.008143,0.000000
256,256,256,2,8,0.000000,0.003636,0.000127,0.000963,0.002373,0.000000
256,256,256,2,10,0.000000,0.004426,0.000135,0.000939,0.002165,0.000000
256,256,256,4,2,0.000000,0.001908,0.000339,0.001089,0.002828,0.000000
256,256,256,4,3,0.000000,0.002272,0.000418,0.001109,0.003414,0.000000
256,256,256,4,4,0.000000,0.002025,0.000448,0.001734,0.016149,0.000000
256,256,256,4,5,0.000000,0.002076,0.000422,0.001062,0.010698,0.000000
256,256,256,2,4,0.000000,0.003266,0.000126,0.000928,0.006357,0.000000
256,256,256,2,6,0.000000,0.003396,0.000142,0.000932,0.002926,0.000000
256,256,256,2,8,0.000000,0.003892,0.000142,0.000929,0.001574,0.000000
256,256,256,2,10,0.000000,0.003205,0.000122,0.001000,0.002398,0.000000
256,256,256,4,2,0.000000,0.003605,0.000652,0.001705,0.004009,0.000000
256,256,256,4,3,0.000000,0.001922,0.000358,0.001129,0.002947,0.000000
256,256,256,4,4,0.000000,0.002014,0.000462,0.001030,0.010952,0.000000
256,256,256,4,5,0.000000,0.001957,0.000332,0.001097,0.005260,0.000000
512,512,512,2,4,0.000000,0.011584,0.000128,0.001409,0.018093,0.025375
512,512,512,2,6,0.000000,0.011233,0.000124,0.001559,0.012242,0.022626
512,512,512,2,8,0.000000,0.011555,0.000123,0.001557,0.017404,0.025213
512,512,512,2,10,0.000000,0.011344,0.000121,0.001522,0.016687,0.024780
512,512,512,4,2,0.000000,0.007633,0.000309,0.001845,0.026326,0.020632
512,512,512,4,3,0.000000,0.007780,0.000551,0.003154,0.019794,0.019945
512,512,512,4,4,0.000000,0.007947,0.000626,0.001882,0.015881,0.020128
512,512,512,4,5,0.000000,0.008289,0.000437,0.001972,0.018843,0.020679
512,512,512,2,4,0.000000,0.012179,0.000123,0.001539,0.017729,0.000000
512,512,512,2,6,0.000000,0.011701,0.000133,0.001651,0.022382,0.000000
512,512,512,2,8,0.000000,0.011985,0.000128,0.001534,0.018090,0.000000
512,512,512,2,10,0.000000,0.011861,0.000119,0.002269,0.010521,0.000000
512,512,512,4,2,0.000000,0.007410,0.000348,0.003106,0.026935,0.000000
512,512,512,4,3,0.000000,0.008012,0.000465,0.002997,0.020540,0.000000
512,512,512,4,4,0.000000,0.007730,0.000359,0.003078,0.021713,0.000000
512,512,512,4,5,0.000000,0.007784,0.000561,0.002516,0.015550,0.000000
512,512,512,2,4,0.000000,0.011232,0.000127,0.001568,0.016560,0.000000
512,512,512,2,6,0.000000,0.010782,0.000105,0.001497,0.012674,0.000000
512,512,512,2,8,0.000000,0.012801,0.000134,0.001441,0.009291,0.000000
512,512,512,2,10,0.000000,0.011930,0.000128,0.001306,0.013618,0.000000
512,512,512,4,2,0.000000,0.008053,0.000616,0.001741,0.018643,0.000000
512,512,512,4,3,0.000000,0.007935,0.000405,0.002802,0.021235,0.000000
512,512,512,4,4,0.000000,0.007445,0.000350,0.003140,0.012874,0.000000
512,512,512,4,5,0.000000,0.007472,0.000339,0.003029,0.019345,0.000000
512,512,512,2,4,0.000000,0.012059,0.000123,0.001651,0.029495,0.000000
512,512,512,2,6,0.000000,0.012016,0.000126,0.001548,0.012366,0.000000
512,512,512,2,8,0.000000,0.011760,0.000145,0.001643,0.019893,0.000000
512,512,512,2,10,0.000000,0.011569,0.000144,0.001599,0.016705,0.000000
512,512,512,4,2,0.000000,0.007796,0.000633,0.001923,0.029240,0.000000
512,512,512,4,3,0.000000,0.007991,0.000585,0.002654,0.022344,0.000000
512,512,512,4,4,0.000000,0.007936,0.000644,0.001901,0.018123,0.000000
512,512,512,4,5,0.000000,0.007783,0.000466,0.002034,0.018056,0.000000
1024,1024,1024,2,4,0.000000,0.034959,0.000125,0.003614,0.073390,0.212985
1024,1024,1024,2,6,0.000000,0.036755,0.000123,0.003902,0.051524,0.211496
1024,1024,1024,2,8,0.000000,0.049249,0.000120,0.005064,0.066030,0.236400
1024,1024,1024,2,10,0.000000,0.034329,0.000103,0.004036,0.055947,0.236889
1024,1024,1024,4,2,0.000000,0.025961,0.000393,0.005595,0.068831,0.201252
1024,1024,1024,4,3,0.000000,0.030923,0.000610,0.005840,0.084423,0.195413
1024,1024,1024,4,4,0.000000,0.035925,0.000525,0.007137,0.068515,0.201251
1024,1024,1024,4,5,0.000000,0.025846,0.000523,0.005931,0.059361,0.201192
1024,1024,1024,2,4,0.000000,0.034915,0.000127,0.003767,0.110293,0.000000
1024,1024,1024,2,6,0.000000,0.040312,0.000158,0.004168,0.055594,0.000000
1024,1024,1024,2,8,0.000000,0.043455,0.000125,0.003890,0.043519,0.000000
1024,1024,1024,2,10,0.000000,0.036836,0.000133,0.004633,0.057717,0.000000
1024,1024,1024,4,2,0.000000,0.024988,0.000359,0.008812,0.104993,0.000000
1024,1024,1024,4,3,0.000000,0.035722,0.000608,0.008703,0.085602,0.000000
1024,1024,1024,4,4,0.000000,0.026545,0.000403,0.008753,0.069013,0.000000
1024,1024,1024,4,5,0.000000,0.025455,0.000313,0.007605,0.060250,0.000000
1024,1024,1024,2,4,0.000000,0.043097,0.000132,0.003926,0.110798,0.000000
1024,1024,1024,2,6,0.000000,0.035795,0.000110,0.004331,0.087524,0.000000
1024,1024,1024,2,8,0.000000,0.035836,0.000135,0.005878,0.073499,0.000000
1024,1024,1024,2,10,0.000000,0.036256,0.000131,0.005039,0.059876,0.000000
1024,1024,1024,4,2,0.000000,0.035456,0.000423,0.005701,0.108927,0.000000
1024,1024,1024,4,3,0.000000,0.026692,0.000418,0.007566,0.087314,0.000000
1024,1024,1024,4,4,0.000000,0.025441,0.000319,0.005749,0.064994,0.000000
1024,1024,1024,4,5,0.000000,0.025094,0.000322,0.005523,0.059098,0.000000
1024,1024,1024,2,4,0.000000,0.035566,0.000124,0.003628,0.109927,0.000000
1024,1024,1024,2,6,0.000000,0.034941,0.000090,0.003719,0.050524,0.000000
1024,1024,1024,2,8,0.000000,0.036848,0.000140,0.004012,0.044392,0.000000
1024,1024,1024,2,10,0.000000,0.036407,0.000115,0.005766,0.056809,0.000000
1024,1024,1024,4,2,0.000000,0.026592,0.000434,0.006657,0.068417,0.000000
1024,1024,1024,4,3,0.000000,0.026181,0.000448,0.005282,0.066728,0.000000
1024,1024,1024,4,4,0.000000,0.026855,0.000423,0.008854,0.070664,0.000000
1024,1024,1024,4,5,0.000000,0.025380,0.000331,0.005677,0.058477,0.000000
2500,2500,2500,2,4,0.000001,0.181722,0.000134,0.021412,0.695095,3.666917
2500,2500,2500,2,6,0.000001,0.184997,0.000133,0.016548,0.526216,3.649591
2500,2500,2500,2,8,0.000001,0.182820,0.000123,0.016690,0.387810,3.652481
2500,2500,2500,2,10,0.000001,0.181449,0.000106,0.017712,0.369157,3.648412
2500,2500,2500,4,2,0.000001,0.134699,0.000326,0.030710,0.719021,3.590442
2500,2500,2500,4,3,0.000001,0.130868,0.000310,0.027085,0.519984,3.619649
2500,2500,2500,4,4,0.000001,0.131784,0.000443,0.027147,0.452881,3.787240
2500,2500,2500,4,5,0.000001,0.167900,0.000446,0.037455,0.373132,3.795588
2500,2500,2500,2,4,0.000000,0.182774,0.000140,0.023162,0.727393,0.000000
2500,2500,2500,2,6,0.000000,0.183340,0.000146,0.019553,0.545893,0.000000
2500,2500,2500,2,8,0.000000,0.182423,0.000120,0.027188,0.436741,0.000000
2500,2500,2500,2,10,0.000000,0.184278,0.000117,0.021116,0.360187,0.000000
2500,2500,2500,4,2,0.000000,0.131575,0.000445,0.031042,0.715441,0.000000
2500,2500,2500,4,3,0.000000,0.130376,0.000312,0.025800,0.533527,0.000000
2500,2500,2500,4,4,0.000000,0.131307,0.000423,0.026238,0.420875,0.000000
2500,2500,2500,4,5,0.000000,0.134390,0.000331,0.026965,0.403993,0.000000
2500,2500,2500,2,4,0.000000,0.182951,0.000108,0.019201,0.733076,0.000000
